,MODE,VEC_SIZE,TIME_MS
522,BLOCK2,1540688,0.065585
523,BLOCK2,1617722,0.0711352
524,BLOCK2,1698608,0.0712178
525,BLOCK2,1783538,0.0788124
526,BLOCK2,1872714,0.08614580000000001
527,BLOCK2,1966349,0.0900778
528,BLOCK2,2064666,0.0857676
529,BLOCK2,2167899,0.1001696
530,BLOCK2,2276293,0.10450699999999999
531,BLOCK2,2390107,0.1053766
532,BLOCK2,2509612,0.11213739999999998
533,BLOCK2,2635092,0.1117548
534,BLOCK2,2766846,0.114402
535,BLOCK2,2905188,0.126581
536,BLOCK2,3050447,0.13311
537,BLOCK2,3202969,0.1372412
538,BLOCK2,3363117,0.15349600000000002
539,BLOCK2,3531272,0.1527868
540,BLOCK2,3707835,0.181032
541,BLOCK2,3893226,0.2145718
542,BLOCK2,4087887,0.20663360000000003
543,BLOCK2,4292281,0.2339198
544,BLOCK2,4506895,0.2539348
545,BLOCK2,4732239,0.23991920000000003
546,BLOCK2,4968850,0.2616866
547,BLOCK2,5217292,0.2811372
548,BLOCK2,5478156,0.301626
549,BLOCK2,5752063,0.3539088
550,BLOCK2,6039666,0.4507434
551,BLOCK2,6341649,0.4042478
552,BLOCK2,6658731,0.47378939999999997
553,BLOCK2,6991667,0.595718
554,BLOCK2,7341250,0.5854364000000001
555,BLOCK2,7708312,0.6423636
556,BLOCK2,8093727,0.640953
557,BLOCK2,8498413,0.7315404
558,BLOCK2,8923333,0.8317416
559,BLOCK2,9369499,0.8103148000000001
560,BLOCK2,9837973,0.8732900000000001
561,BLOCK2,10329871,0.8807981999999999
562,BLOCK2,10846364,0.9952882000000001
563,BLOCK2,11388682,1.066773
564,BLOCK2,11958116,1.066511
565,BLOCK2,12556021,1.0964535999999998
566,BLOCK2,13183822,1.1640190000000001
567,BLOCK2,13843013,1.2834005999999998
568,BLOCK2,14535163,1.3687954
569,BLOCK2,15261921,1.449781
570,BLOCK2,16025017,1.6102498
571,BLOCK2,16826267,1.7041574000000002
572,BLOCK2,17667580,1.7522832000000002
573,BLOCK2,18550958,1.9184800000000002
574,BLOCK2,19478505,1.8348354
575,BLOCK2,20452430,2.0207352
576,BLOCK2,21475051,2.1041746
577,BLOCK2,22548803,2.2113714
578,BLOCK2,23676243,2.3609362000000003
579,BLOCK2,24860055,2.462422
580,BLOCK2,26103057,2.5884246
581,BLOCK2,27408209,2.8508396
582,BLOCK2,28778619,2.8328764
583,BLOCK2,30217549,3.0093844
584,BLOCK2,31728426,3.0676046
585,BLOCK2,33314847,3.2235028
586,BLOCK2,34980589,3.3659536
587,BLOCK2,36729618,3.6578478000000003
588,BLOCK2,38566098,3.6471572
589,BLOCK2,40494402,3.847139
590,BLOCK2,42519122,3.9953074
591,BLOCK2,44645078,4.2007796
592,BLOCK2,46877331,4.5060164
593,BLOCK2,49221197,4.591501
594,BLOCK2,51682256,4.7095914
595,BLOCK2,54266368,5.2063512
596,BLOCK2,56979686,5.2706716
597,BLOCK2,59828670,5.6106376
598,BLOCK2,62820103,5.885119
599,BLOCK2,65961108,6.0211190000000006
600,BLOCK2,69259163,6.1661808
601,BLOCK2,72722121,6.411046000000001
602,BLOCK2,76358227,6.699583200000001
603,BLOCK2,80176138,7.090239599999999
604,BLOCK2,84184944,7.4753466
605,BLOCK2,88394191,7.7422392
606,BLOCK2,92813900,8.1420086
607,BLOCK2,97454594,8.6511084
608,BLOCK4,10,3.6e-05
609,BLOCK4,15,3.0000000000000004e-05
610,BLOCK4,20,3.2000000000000005e-05
611,BLOCK4,25,2.8000000000000003e-05
612,BLOCK4,30,2.6000000000000002e-05
613,BLOCK4,35,3.8e-05
614,BLOCK4,40,4.4e-05
615,BLOCK4,45,3.2200000000000003e-05
