,MODE,VEC_SIZE,TIME_MS
1034,BLOCK8,14251,0.0276324
1035,BLOCK8,14963,0.028472199999999996
1036,BLOCK8,15711,0.0299248
1037,BLOCK8,16496,0.032802399999999995
1038,BLOCK8,17320,0.032243
1039,BLOCK8,18186,0.034573599999999996
1040,BLOCK8,19095,0.0380438
1041,BLOCK8,20049,0.0397752
1042,BLOCK8,21051,0.0364874
1043,BLOCK8,22103,0.040108
1044,BLOCK8,23208,0.0439976
1045,BLOCK8,24368,0.0419352
1046,BLOCK8,25586,0.047839
1047,BLOCK8,26865,0.0507702
1048,BLOCK8,28208,0.052832199999999996
1049,BLOCK8,29618,0.052052999999999995
1050,BLOCK8,31098,0.053593199999999994
1051,BLOCK8,32652,0.0592362
1052,BLOCK8,34284,0.067093
1053,BLOCK8,35998,0.0667246
1054,BLOCK8,37797,0.0748558
1055,BLOCK8,39686,0.08689480000000001
1056,BLOCK8,41670,0.08090539999999999
1057,BLOCK8,43753,0.0903092
1058,BLOCK8,45940,0.07913600000000001
1059,BLOCK8,48236,0.1079588
1060,BLOCK8,50647,0.0892552
1061,BLOCK8,53179,0.1053936
1062,BLOCK8,55837,0.10356640000000002
1063,BLOCK8,58628,0.1301888
1064,BLOCK8,61559,0.1217004
1065,BLOCK8,64636,0.1336312
1066,BLOCK8,67867,0.1202458
1067,BLOCK8,71260,0.12245999999999999
1068,BLOCK8,74822,0.1348752
1069,BLOCK8,78563,0.14883600000000002
1070,BLOCK8,82491,0.1723808
1071,BLOCK8,86615,0.16093079999999998
1072,BLOCK8,90945,0.1706616
1073,BLOCK8,95492,0.1995742
1074,BLOCK8,100266,0.1984742
1075,BLOCK8,105279,0.2048606
1076,BLOCK8,110542,0.2389868
1077,BLOCK8,116069,0.209519
1078,BLOCK8,121872,0.2550672
1079,BLOCK8,127965,0.2519612
1080,BLOCK8,134363,0.2551254
1081,BLOCK8,141081,0.2728134
1082,BLOCK8,148135,0.2859736
1083,BLOCK8,155541,0.3095644
1084,BLOCK8,163318,0.311923
1085,BLOCK8,171483,0.3519888
1086,BLOCK8,180057,0.346796
1087,BLOCK8,189059,0.3865324
1088,BLOCK8,198511,0.3828684
1089,BLOCK8,208436,0.40443619999999997
1090,BLOCK8,218857,0.4367792
1091,BLOCK8,229799,0.46084899999999995
1092,BLOCK8,241288,0.4174348
1093,BLOCK8,253352,0.4520946
1094,BLOCK8,266019,0.47515840000000004
1095,BLOCK8,279319,0.570942
1096,BLOCK8,293284,0.591547
1097,BLOCK8,307948,0.6147224
1098,BLOCK8,323345,0.6272363999999999
1099,BLOCK8,339512,0.6770227999999999
1100,BLOCK8,356487,0.615831
1101,BLOCK8,374311,0.6751832
1102,BLOCK8,393026,0.7070418
1103,BLOCK8,412677,0.7241304
1104,BLOCK8,433310,0.8162464
1105,BLOCK8,454975,0.8711806000000001
1106,BLOCK8,477723,0.8577456
1107,BLOCK8,501609,0.9652708000000001
1108,BLOCK8,526689,1.0212286000000002
1109,BLOCK8,553023,1.0106948
1110,BLOCK8,580674,1.069144
1111,BLOCK8,609707,1.101213
1112,BLOCK8,640192,1.1870214
1113,BLOCK8,672201,1.2418027999999999
1114,BLOCK8,705811,1.3260528
1115,BLOCK8,741101,1.3833794000000001
1116,BLOCK8,778156,1.4086976
1117,BLOCK8,817063,1.4530716
1118,BLOCK8,857916,1.552492
1119,BLOCK8,900811,1.6066943999999999
1120,BLOCK8,945851,1.7999558
1121,BLOCK8,993143,1.9134424000000003
1122,BLOCK8,1042800,1.8551692
1123,BLOCK8,1094940,2.260824
1124,BLOCK8,1149687,2.07103
1125,BLOCK8,1207171,2.0947256
1126,BLOCK8,1267529,2.2814222
1127,BLOCK8,1330905,2.3297108
1128,BLOCK8,1397450,2.599648
1129,BLOCK8,1467322,2.6362724
1130,BLOCK8,1540688,2.9091508
1131,BLOCK8,1617722,2.8487022
1132,BLOCK8,1698608,3.060381
1133,BLOCK8,1783538,3.6735332
1134,BLOCK8,1872714,3.4420516
1135,BLOCK8,1966349,3.6014722
1136,BLOCK8,2064666,3.7103988
1137,BLOCK8,2167899,3.854502
1138,BLOCK8,2276293,4.175799
1139,BLOCK8,2390107,4.3599049999999995
1140,BLOCK8,2509612,4.471141
1141,BLOCK8,2635092,4.8975988
1142,BLOCK8,2766846,5.1248607999999995
1143,BLOCK8,2905188,5.2217546
1144,BLOCK8,3050447,5.5906618
1145,BLOCK8,3202969,5.9090344
1146,BLOCK8,3363117,6.0167712
1147,BLOCK8,3531272,6.5755696
1148,BLOCK8,3707835,6.6258638
1149,BLOCK8,3893226,7.098596000000001
1150,BLOCK8,4087887,7.2877078
1151,BLOCK8,4292281,7.9213718
1152,BLOCK8,4506895,8.100932199999999
1153,BLOCK8,4732239,8.4745044
1154,BLOCK8,4968850,8.8293642
1155,BLOCK8,5217292,9.4079552
1156,BLOCK8,5478156,9.7255426
1157,BLOCK8,5752063,10.489041799999999
1158,BLOCK8,6039666,11.2468846
1159,BLOCK8,6341649,11.4898658
1160,BLOCK8,6658731,12.1230182
1161,BLOCK8,6991667,12.8514994
1162,BLOCK8,7341250,13.1951794
1163,BLOCK8,7708312,14.1443464
1164,BLOCK8,8093727,14.790204399999999
1165,BLOCK8,8498413,15.3669786
1166,BLOCK8,8923333,16.069813
1167,BLOCK8,9369499,16.864708
1168,BLOCK8,9837973,17.8916964
1169,BLOCK8,10329871,18.6783198
1170,BLOCK8,10846364,19.5708384
1171,BLOCK8,11388682,20.373735
1172,BLOCK8,11958116,21.413317
1173,BLOCK8,12556021,23.276586599999998
1174,BLOCK8,13183822,23.825696
1175,BLOCK8,13843013,25.367756
1176,BLOCK8,14535163,26.757948399999997
1177,BLOCK8,15261921,27.9050948
1178,BLOCK8,16025017,29.3595826
1179,BLOCK8,16826267,30.4240756
1180,BLOCK8,17667580,33.4338218
1181,BLOCK8,18550958,33.8671686
1182,BLOCK8,19478505,35.4501398
1183,BLOCK8,20452430,37.652906200000004
1184,BLOCK8,21475051,38.612412
