PROCESS_COUNT,ROW_COUNT,COL_COUNT,TIME_MS
5,28012,28012,0.418158
6,28012,28012,0.612224
2,28234,28234,0.772045
3,28234,28234,0.808113
4,28234,28234,0.686491
5,28234,28234,0.658251
6,28234,28234,0.393956
2,28456,28456,1.065725
3,28456,28456,0.592810
4,28456,28456,0.699192
5,28456,28456,0.644862
6,28456,28456,0.432417
2,28678,28678,0.963149
3,28678,28678,0.581874
4,28678,28678,0.698882
5,28678,28678,0.653034
6,28678,28678,0.390761
2,28900,28900,1.012078
3,28900,28900,0.593509
4,28900,28900,0.715116
5,28900,28900,0.688363
6,28900,28900,0.419164
2,29123,29123,1.059056
3,29123,29123,0.832451
4,29123,29123,0.760413
5,29123,29123,0.688650
6,29123,29123,0.669787
2,29346,29346,1.032080
3,29346,29346,0.820244
4,29346,29346,0.722352
5,29346,29346,0.666126
6,29346,29346,0.669564
2,29569,29569,1.089680
3,29569,29569,0.631551
4,29569,29569,0.812966
5,29569,29569,0.719375
6,29569,29569,0.688195
2,29792,29792,1.091952
3,29792,29792,0.662247
4,29792,29792,0.770530
5,29792,29792,0.748671
6,29792,29792,0.676697
2,30015,30015,1.125549
3,30015,30015,0.639122
4,30015,30015,0.756509
5,30015,30015,0.723190
6,30015,30015,0.730043
2,30238,30238,1.070664
3,30238,30238,0.650548
4,30238,30238,0.813992
5,30238,30238,0.786806
6,30238,30238,0.487576
2,30462,30462,1.182313
3,30462,30462,0.661780
4,30462,30462,0.798860
5,30462,30462,0.723401
6,30462,30462,0.711565
2,30686,30686,0.867614
3,30686,30686,0.654580
4,30686,30686,0.820874
5,30686,30686,0.756956
6,30686,30686,0.747268
2,30910,30910,0.880576
3,30910,30910,0.705587
4,30910,30910,0.850066
5,30910,30910,0.496511
6,30910,30910,0.760368
2,31134,31134,1.195875
3,31134,31134,0.682230
4,31134,31134,0.830245
5,31134,31134,0.505073
6,31134,31134,0.725643
2,31358,31358,1.107924
3,31358,31358,0.688200
4,31358,31358,0.849880
5,31358,31358,0.552328
6,31358,31358,0.767786
2,31582,31582,1.188924
3,31582,31582,0.722030
4,31582,31582,0.862670
5,31582,31582,0.555122
6,31582,31582,0.827795
2,31806,31806,1.072906
3,31806,31806,0.716858
4,31806,31806,0.889755
5,31806,31806,0.507392
6,31806,31806,0.760220
2,32031,32031,0.961865
3,32031,32031,0.695300
4,32031,32031,0.873873
5,32031,32031,0.528702
6,32031,32031,0.789396
2,32256,32256,1.018007
3,32256,32256,0.702299
4,32256,32256,0.903900
5,32256,32256,0.558801
6,32256,32256,0.837243
2,32481,32481,0.978597
3,32481,32481,0.759681
4,32481,32481,0.903658
5,32481,32481,0.539969
6,32481,32481,0.777155
2,32706,32706,0.987618
3,32706,32706,0.749579
4,32706,32706,0.634104
5,32706,32706,0.834294
6,32706,32706,0.553621
2,32931,32931,1.351234
3,32931,32931,0.782627
4,32931,32931,0.612651
5,32931,32931,0.909795
6,32931,32931,0.534402
2,33156,33156,1.347783
3,33156,33156,0.782323
4,33156,33156,0.588042
5,33156,33156,0.866260
6,33156,33156,0.488006
2,33382,33382,1.319592
3,33382,33382,0.773183
4,33382,33382,0.639389
5,33382,33382,0.883849
6,33382,33382,0.535191
2,33608,33608,1.465463
3,33608,33608,0.834136
4,33608,33608,0.694375
5,33608,33608,0.597458
6,33608,33608,0.886085
2,33834,33834,1.120041
3,33834,33834,0.829484
4,33834,33834,0.669160
5,33834,33834,0.613375
6,33834,33834,0.558516
2,34060,34060,1.469093
3,34060,34060,0.870232
